time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,0.21110049305961184,0.04825866194578586,13.641214318119808,6.260910622579644,6.2424904334244005,0.0,0.4352457888093892,0.023083079684714205,4.035046227718508,-0.09339460542778283,0.04611146230530442,0.0,434.5139240774109,435.5120685308295,434.71070318608537,432.4026558245254
1.680000000000001,0.23804671848018263,0.04915900233176674,13.886421092026252,6.255261841972427,6.245581047403125,0.0,0.4626410874717721,0.006359930449823938,4.138143231047326,-0.0956926886524378,0.060563741190068264,0.0,452.0056751246958,453.1705780080707,454.3675541862156,454.17595755088695
1.740000000000001,0.26675715793578963,0.04879043658211264,14.142914025585547,6.249735719162299,6.248810116779209,0.0,0.4938870418932774,-0.01933378182528027,4.41060535312107,-0.08574944687521018,0.034801339120663986,0.0,504.99078726452655,503.13036056467774,502.96466520731633,503.6782207157186
1.8000000000000012,0.297024474955764,0.04698302057914347,14.408683308663758,6.244566615949498,6.2512115949502824,0.0,0.5148044986551688,-0.04138709202217382,4.448215226758487,-0.08696809350605504,0.048829009295237924,0.0,436.24021170196585,437.4109323102614,434.76511066930306,434.6566796681778
1.8600000000000012,0.3285830355605843,0.04364846306302098,14.679402233082161,6.239561023615284,6.253816280653949,0.0,0.5368302983575014,-0.07028610093688588,4.575236190202009,-0.0771508372378797,0.029450514094636455,0.0,464.8022925294899,463.28188089119,463.4351984074659,464.20088051476114
1.9200000000000013,0.3613054458891322,0.03863508583323934,14.954130193412883,6.234614531856417,6.255966209927431,0.0,0.5537365015792369,-0.09724505991656544,4.58231904888584,-0.09596427602253445,0.04624304805864777,0.0,425.92436928045174,427.35890639058863,428.7916191970918,427.18417634786744
1.9800000000000013,0.39512159015866777,0.03168555717429026,15.233838707206953,6.228714218242413,6.258954221765492,0.0,0.5731261451699574,-0.13501812857219286,4.740629675087122,-0.10356454283880305,0.05610221378658342,0.0,474.49444377418723,475.2521633318846,474.25069144886527,473.6588275486367
2.0400000000000014,0.4299852118677558,0.02244159948705541,15.521145808748807,6.22303246900562,6.262866377613943,0.0,0.5886058253412385,-0.17368987975416889,4.835850436804619,-0.08115474414465601,0.0790194718480885,0.0,456.212987260142,458.0422708415327,455.53894046387086,457.3199877592433
2.1000000000000014,0.4656435126170531,0.010915767127709725,15.81170555468757,6.218652597554604,6.2675863884862935,0.0,0.5995734852867084,-0.21091027037943033,4.849401278409493,-0.060312122104328084,0.07795254732345329,0.0,431.6393716568174,431.5544544860243,431.3009351249584,433.0534283790763
2.1600000000000015,0.5018557910391758,-0.0028410377064522108,16.10189085170113,6.215405220562964,6.271901632429213,0.0,0.6071184580485213,-0.2479410066519022,4.8235387640899425,-0.04397352930161884,0.055761318735547585,0.0,419.6279580078324,417.7010580665869,418.7255966838661,420.1425384848115
2.2200000000000015,0.538477157408592,-0.01904047439378528,16.393000328999896,6.213315603330123,6.274811656101203,0.0,0.6132803936084819,-0.2922445619781027,4.879855093553459,-0.020953384258087352,0.027174605797311763,0.0,446.7253215408602,444.38921757564503,444.5327989599775,446.4147858061316
2.2800000000000016,0.5754203835695567,-0.03796050326678548,16.68786898288459,6.212488817624413,6.276231647590539,0.0,0.6180052801001863,-0.3384998069200597,4.948788685504767,-0.0023248316407270394,0.015519159402358977,0.0,451.29563590361073,450.3538017580827,448.4285323242813,449.93950244387526
2.3400000000000016,0.6126277643338319,-0.059738267219620486,16.98785710458949,6.212005459201265,6.27702323347204,0.0,0.62214708786858,-0.387421571974361,5.050358322091351,-0.023123231902999364,0.008079883951602463,0.0,460.36173349078507,459.7725166389844,462.1627947484536,460.52046983536974
2.4000000000000017,0.6500547542224984,-0.08430333819083426,17.291665860614245,6.210133690693052,6.27735416557589,0.0,0.6253794728885703,-0.4315452255115147,5.076461542941999,-0.056773173135388266,-0.0001822748566389868,0.0,438.163478218028,437.4758725503369,439.7728885880167,436.97572369571157
2.4600000000000017,0.6876924927048096,-0.11182968905795126,17.600725681557353,6.206801406957043,6.277412062775779,0.0,0.6292044046608521,-0.48631735987616964,5.224820220008191,-0.053176587235501276,0.0031661769238009105,0.0,475.60435490451454,475.8607579145355,476.0657307293646,476.3390242394786
2.520000000000002,0.7255456081791269,-0.14255472036797565,17.91659746091351,6.203624386420195,6.2774195866843705,0.0,0.6325524663111554,-0.5381366249731174,5.303831807877362,-0.05250181606034317,-0.00678129986283155,0.0,457.1568963277691,456.36346652939375,456.2416599850673,456.2937851100231
